TimeStamp		 Channel 00	 Channel 01
00:00:03.8463629	 ,-0.0734  V	,-0.0368  V	
00:00:03.8464783	 ,0.5855  V	,0.6151  V	
00:00:03.8465985	 ,-0.0819  V	,-0.0929  V	
00:00:03.8467656	 ,0.0755  V	,0.0841  V	
00:00:03.8469073	 ,-0.0841  V	,-0.1353  V	
00:00:03.8470124	 ,-0.5537  V	,-0.5705  V	
00:00:03.8471204	 ,-0.0807  V	,-0.1350  V	
00:00:03.8472119	 ,-0.7817  V	,-0.8101  V	
00:00:03.8473026	 ,-0.0706  V	,-0.0899  V	
00:00:03.8474184	 ,-0.4231  V	,-0.4384  V	
00:00:03.8475847	 ,-0.0673  V	,-0.0362  V	
00:00:03.8476738	 ,0.2184  V	,0.2309  V	
00:00:03.8477838	 ,-0.0682  V	,-0.0209  V	
00:00:03.8478959	 ,0.6395  V	,0.6725  V	
00:00:03.8480367	 ,-0.0749  V	,-0.0529  V	
00:00:03.8481824	 ,0.4796  V	,0.5052  V	
00:00:03.8482999	 ,-0.0810  V	,-0.1112  V	
00:00:03.8484390	 ,-0.1472  V	,-0.1488  V	
00:00:03.8485778	 ,-0.0844  V	,-0.1430  V	
00:00:03.8487059	 ,-0.6932  V	,-0.7192  V	
00:00:03.8487983	 ,-0.0780  V	,-0.1241  V	
00:00:03.8488902	 ,-0.7292  V	,-0.7570  V	
00:00:03.8490150	 ,-0.0685  V	,-0.0679  V	
00:00:03.8491021	 ,-0.2400  V	,-0.2458  V	
00:00:03.9206834	 ,-0.0664  V	,-0.0276  V	
00:00:03.9208054	 ,0.3890  V	,0.4060  V	
00:00:03.9209647	 ,-0.0700  V	,-0.0233  V	
00:00:03.9210759	 ,0.6246  V	,0.6600  V	
00:00:03.9212344	 ,-0.0810  V	,-0.0697  V	
00:00:03.9214249	 ,0.2916  V	,0.3099  V	
00:00:03.9216101	 ,-0.0841  V	,-0.1262  V	
00:00:03.9217234	 ,-0.3465  V	,-0.3560  V	
00:00:03.9218428	 ,-0.0829  V	,-0.1421  V	
00:00:03.9219919	 ,-0.7747  V	,-0.8052  V	
00:00:03.9221503	 ,-0.0752  V	,-0.1115  V	
00:00:03.9223109	 ,-0.6151  V	,-0.6374  V	
00:00:03.9224767	 ,-0.0682  V	,-0.0545  V	
00:00:03.9226389	 ,0.0032  V	,0.0066  V	
00:00:03.9227982	 ,-0.0673  V	,-0.0200  V	
00:00:03.9229562	 ,0.5602  V	,0.5879  V	
00:00:03.9231139	 ,-0.0719  V	,-0.0380  V	
00:00:03.9232683	 ,0.5998  V	,0.6282  V	
00:00:03.9234222	 ,-0.0822  V	,-0.0938  V	
00:00:03.9235778	 ,0.0899  V	,0.1021  V	
00:00:03.9236850	 ,-0.0844  V	,-0.1332  V	
00:00:03.9238377	 ,-0.5385  V	,-0.5537  V	
00:00:03.9239292	 ,-0.0801  V	,-0.1295  V	
00:00:03.9240208	 ,-0.7692  V	,-0.7982  V	
00:00:03.9241382	 ,-0.0697  V	,-0.0859  V	
00:00:03.9242634	 ,-0.4360  V	,-0.4524  V	
00:00:03.9244018	 ,-0.0673  V	,-0.0380  V	
00:00:03.9244917	 ,0.1982  V	,0.2071  V	
00:00:03.9246136	 ,-0.0688  V	,-0.0200  V	
00:00:03.9247072	 ,0.6380  V	,0.6688  V	
00:00:03.9248189	 ,-0.0734  V	,-0.0523  V	
00:00:03.9249297	 ,0.4744  V	,0.4997  V	
00:00:03.9250496	 ,-0.0813  V	,-0.1091  V	
00:00:03.9251826	 ,-0.1323  V	,-0.1357  V	
00:00:03.9252886	 ,-0.0847  V	,-0.1454  V	
00:00:03.9254010	 ,-0.6947  V	,-0.7185  V	
00:00:03.9255078	 ,-0.0771  V	,-0.1241  V	
00:00:03.9256108	 ,-0.7179  V	,-0.7436  V	
00:00:03.9257102	 ,-0.0676  V	,-0.0682  V	
00:00:03.9258091	 ,-0.2272  V	,-0.2354  V	
00:00:03.9259097	 ,-0.0661  V	,-0.0258  V	
00:00:03.9260222	 ,0.3951  V	,0.4125  V	
00:00:03.9261113	 ,-0.0713  V	,-0.0294  V	
00:00:03.9262069	 ,0.6319  V	,0.6648  V	
00:00:03.9262973	 ,-0.0810  V	,-0.0758  V	
00:00:03.9264208	 ,0.2916  V	,0.3099  V	
00:00:03.9265149	 ,-0.0844  V	,-0.1265  V	
00:00:03.9266064	 ,-0.3432  V	,-0.3514  V	
00:00:03.9267784	 ,-0.0819  V	,-0.1445  V	
00:00:03.9268659	 ,-0.7808  V	,-0.8064  V	
00:00:03.9269878	 ,-0.0758  V	,-0.1051  V	
00:00:03.9270794	 ,-0.6328  V	,-0.6514  V	
00:00:03.9271676	 ,-0.0679  V	,-0.0475  V	
00:00:03.9272658	 ,-0.0114  V	,-0.0099  V	
00:00:03.9273897	 ,-0.0652  V	,-0.0172  V	
00:00:03.9274817	 ,0.5345  V	,0.5614  V	
00:00:03.9275745	 ,-0.0734  V	,-0.0386  V	
00:00:03.9277001	 ,0.5626  V	,0.5940  V	
00:00:03.9278824	 ,-0.0816  V	,-0.0911  V	
00:00:03.9279711	 ,0.0670  V	,0.0768  V	
00:00:03.9280988	 ,-0.0822  V	,-0.1335  V	
00:00:03.9282006	 ,-0.5531  V	,-0.5693  V	
00:00:03.9282970	 ,-0.0807  V	,-0.1369  V	
00:00:03.9283898	 ,-0.7915  V	,-0.8183  V	
00:00:04.0007168	 ,-0.0700  V	,-0.0877  V	
00:00:04.0008752	 ,-0.4524  V	,-0.4665  V	
00:00:04.0010423	 ,-0.0661  V	,-0.0346  V	
00:00:04.0012164	 ,0.1930  V	,0.2052  V	
00:00:04.0013560	 ,-0.0679  V	,-0.0185  V	
00:00:04.0015210	 ,0.6276  V	,0.6603  V	
00:00:04.0016438	 ,-0.0749  V	,-0.0517  V	
00:00:04.0018207	 ,0.4808  V	,0.5064  V	
00:00:04.0019644	 ,-0.0826  V	,-0.1115  V	
00:00:04.0021020	 ,-0.1299  V	,-0.1320  V	
00:00:04.0022284	 ,-0.0838  V	,-0.1421  V	
00:00:04.0023491	 ,-0.6807  V	,-0.7054  V	
00:00:04.0025014	 ,-0.0780  V	,-0.1247  V	
00:00:04.0026340	 ,-0.7146  V	,-0.7436  V	
00:00:04.0027810	 ,-0.0688  V	,-0.0737  V	
00:00:04.0029563	 ,-0.2330  V	,-0.2391  V	
00:00:04.0031033	 ,-0.0667  V	,-0.0276  V	
00:00:04.0032708	 ,0.3850  V	,0.4070  V	
00:00:04.0033549	 ,-0.0694  V	,-0.0261  V	
00:00:04.0034917	 ,0.6456  V	,0.6758  V	
00:00:04.0035742	 ,-0.0810  V	,-0.0795  V	
00:00:04.0037417	 ,0.2965  V	,0.3148  V	
00:00:04.0038254	 ,-0.0832  V	,-0.1238  V	
00:00:04.0039658	 ,-0.3435  V	,-0.3548  V	
00:00:04.0040767	 ,-0.0816  V	,-0.1405  V	
00:00:04.0042138	 ,-0.7774  V	,-0.8049  V	
00:00:04.0043809	 ,-0.0752  V	,-0.1082  V	
00:00:04.0045246	 ,-0.6114  V	,-0.6340  V	
00:00:04.0047048	 ,-0.0685  V	,-0.0563  V	
00:00:04.0048547	 ,-0.0038  V	,-0.0002  V	
00:00:04.0050324	 ,-0.0661  V	,-0.0221  V	
00:00:04.0051761	 ,0.5501  V	,0.5772  V	
00:00:04.0053247	 ,-0.0734  V	,-0.0380  V	
00:00:04.0054163	 ,0.5907  V	,0.6212  V	
00:00:04.0055604	 ,-0.0816  V	,-0.0902  V	
00:00:04.0056930	 ,0.0957  V	,0.1039  V	
00:00:04.0058334	 ,-0.0835  V	,-0.1353  V	
00:00:04.0059463	 ,-0.5281  V	,-0.5455  V	
00:00:04.0060814	 ,-0.0792  V	,-0.1360  V	
00:00:04.0062140	 ,-0.7784  V	,-0.8058  V	
00:00:04.0063638	 ,-0.0694  V	,-0.0871  V	
00:00:04.0065260	 ,-0.4347  V	,-0.4509  V	
00:00:04.0066898	 ,-0.0658  V	,-0.0380  V	
00:00:04.0068315	 ,0.2000  V	,0.2095  V	
00:00:04.0069444	 ,-0.0679  V	,-0.0169  V	
00:00:04.0070815	 ,0.6365  V	,0.6688  V	
00:00:04.0072420	 ,-0.0746  V	,-0.0502  V	
00:00:04.0073245	 ,0.4973  V	,0.5211  V	
00:00:04.0074580	 ,-0.0819  V	,-0.1112  V	
00:00:04.0075823	 ,-0.1170  V	,-0.1201  V	
00:00:04.0077170	 ,-0.0844  V	,-0.1485  V	
00:00:04.0078628	 ,-0.6801  V	,-0.7039  V	
00:00:04.0080249	 ,-0.0752  V	,-0.1222  V	
00:00:04.0081859	 ,-0.7170  V	,-0.7436  V	
00:00:04.0083472	 ,-0.0697  V	,-0.0664  V	
00:00:04.0084482	 ,-0.2385  V	,-0.2455  V	
00:00:04.0085143	 ,-0.0667  V	,-0.0209  V	
00:00:04.0086481	 ,0.4051  V	,0.4234  V	
00:00:04.0087807	 ,-0.0700  V	,-0.0282  V	
00:00:04.0089170	 ,0.6517  V	,0.6856  V	
00:00:04.0090817	 ,-0.0804  V	,-0.0740  V	
00:00:04.0092418	 ,0.3105  V	,0.3310  V	
00:00:04.0093243	 ,-0.0835  V	,-0.1262  V	
00:00:04.0094643	 ,-0.3206  V	,-0.3325  V	
00:00:04.0807164	 ,-0.0813  V	,-0.1482  V	
00:00:04.0809032	 ,-0.7695  V	,-0.7942  V	
00:00:04.0810600	 ,-0.0746  V	,-0.1100  V	
00:00:04.0812005	 ,-0.6279  V	,-0.6502  V	
00:00:04.0813745	 ,-0.0673  V	,-0.0523  V	
00:00:04.0815034	 ,-0.0136  V	,-0.0075  V	
00:00:04.0816882	 ,-0.0676  V	,-0.0179  V	
00:00:04.0818323	 ,0.5519  V	,0.5776  V	
00:00:04.0819719	 ,-0.0716  V	,-0.0438  V	
00:00:04.0821172	 ,0.5821  V	,0.6169  V	
00:00:04.0822453	 ,-0.0807  V	,-0.0880  V	
00:00:04.0823767	 ,0.0945  V	,0.1042  V	
00:00:04.0825224	 ,-0.0853  V	,-0.1357  V	
00:00:04.0826468	 ,-0.5217  V	,-0.5412  V	
00:00:04.0828020	 ,-0.0789  V	,-0.1381  V	
00:00:04.0829202	 ,-0.7778  V	,-0.8037  V	
00:00:04.0831083	 ,-0.0694  V	,-0.0841  V	
00:00:04.0832655	 ,-0.4399  V	,-0.4543  V	
00:00:04.0834207	 ,-0.0661  V	,-0.0356  V	
00:00:04.0835660	 ,0.1976  V	,0.2083  V	
00:00:04.0837344	 ,-0.0676  V	,-0.0175  V	
00:00:04.0838887	 ,0.6365  V	,0.6676  V	
00:00:04.0840755	 ,-0.0755  V	,-0.0554  V	
00:00:04.0842282	 ,0.4878  V	,0.5147  V	
00:00:04.0844130	 ,-0.0826  V	,-0.1106  V	
00:00:04.0845698	 ,-0.1213  V	,-0.1228  V	
00:00:04.0847209	 ,-0.0832  V	,-0.1430  V	
00:00:04.0848391	 ,-0.6661  V	,-0.6886  V	
00:00:04.0849898	 ,-0.0768  V	,-0.1241  V	
00:00:04.0851401	 ,-0.7124  V	,-0.7375  V	
00:00:04.0852924	 ,-0.0685  V	,-0.0731  V	
00:00:04.0854763	 ,-0.2394  V	,-0.2489  V	
00:00:04.0855773	 ,-0.0667  V	,-0.0261  V	
00:00:04.0856976	 ,0.3868  V	,0.4073  V	
00:00:04.0858598	 ,-0.0722  V	,-0.0267  V	
00:00:04.0860166	 ,0.6419  V	,0.6725  V	
00:00:04.0862009	 ,-0.0807  V	,-0.0691  V	
00:00:04.0863594	 ,0.3026  V	,0.3221  V	
00:00:04.0865187	 ,-0.0856  V	,-0.1250  V	
00:00:04.0866579	 ,-0.3420  V	,-0.3493  V	
00:00:04.0868299	 ,-0.0813  V	,-0.1430  V	
00:00:04.0869871	 ,-0.7710  V	,-0.7994  V	
00:00:04.0871394	 ,-0.0734  V	,-0.1067  V	
00:00:04.0872856	 ,-0.6282  V	,-0.6511  V	
00:00:04.0874092	 ,-0.0676  V	,-0.0578  V	
00:00:04.0875705	 ,-0.0310  V	,-0.0264  V	
00:00:04.0877220	 ,-0.0667  V	,-0.0182  V	
00:00:04.0878833	 ,0.5370  V	,0.5617  V	
00:00:04.0880726	 ,-0.0734  V	,-0.0432  V	
00:00:04.0882282	 ,0.5638  V	,0.5968  V	
00:00:04.0883854	 ,-0.0798  V	,-0.0905  V	
00:00:04.0885386	 ,0.0865  V	,0.0957  V	
00:00:04.0886646	 ,-0.0844  V	,-0.1372  V	
00:00:04.0888227	 ,-0.5266  V	,-0.5458  V	
00:00:04.0889766	 ,-0.0777  V	,-0.1372  V	
00:00:04.0891335	 ,-0.7518  V	,-0.7863  V	
00:00:04.0892870	 ,-0.0697  V	,-0.0954  V	
00:00:04.0894516	 ,-0.4381  V	,-0.4540  V	
00:00:04.0896064	 ,-0.0652  V	,-0.0414  V	
00:00:04.0897579	 ,0.1946  V	,0.2052  V	
00:00:04.0899094	 ,-0.0682  V	,-0.0221  V	
00:00:04.0900116	 ,0.6337  V	,0.6667  V	
00:00:04.0900946	 ,-0.0761  V	,-0.0520  V	
00:00:04.0901685	 ,0.4997  V	,0.5266  V	
00:00:04.1607124	 ,-0.0826  V	,-0.1091  V	
00:00:04.1608622	 ,-0.1274  V	,-0.1271  V	
00:00:04.1609850	 ,-0.0841  V	,-0.1442  V	
00:00:04.1611508	 ,-0.7045  V	,-0.7259  V	
00:00:04.1612888	 ,-0.0761  V	,-0.1164  V	
00:00:04.1614579	 ,-0.7442  V	,-0.7698  V	
00:00:04.1616234	 ,-0.0700  V	,-0.0700  V	
00:00:04.1617905	 ,-0.2632  V	,-0.2733  V	
00:00:04.1619354	 ,-0.0661  V	,-0.0237  V	
00:00:04.1620853	 ,0.3719  V	,0.3908  V	
00:00:04.1622043	 ,-0.0719  V	,-0.0191  V	
00:00:04.1623312	 ,0.6355  V	,0.6651  V	
00:00:04.1624560	 ,-0.0804  V	,-0.0737  V	
00:00:04.1625664	 ,0.3096  V	,0.3288  V	
00:00:04.1627048	 ,-0.0844  V	,-0.1241  V	
00:00:04.1628390	 ,-0.3270  V	,-0.3334  V	
00:00:04.1629860	 ,-0.0816  V	,-0.1384  V	
00:00:04.1631198	 ,-0.7549  V	,-0.7829  V	
00:00:04.1632056	 ,-0.0764  V	,-0.1137  V	
00:00:04.1633395	 ,-0.6337  V	,-0.6551  V	
00:00:04.1634885	 ,-0.0682  V	,-0.0563  V	
00:00:04.1636507	 ,-0.0233  V	,-0.0175  V	
00:00:04.1638145	 ,-0.0661  V	,-0.0124  V	
00:00:04.1639561	 ,0.5406  V	,0.5663  V	
00:00:04.1640686	 ,-0.0722  V	,-0.0374  V	
00:00:04.1641733	 ,0.5922  V	,0.6221  V	
00:00:04.1642759	 ,-0.0816  V	,-0.0911  V	
00:00:04.1644274	 ,0.1134  V	,0.1219  V	
00:00:04.1645765	 ,-0.0844  V	,-0.1393  V	
00:00:04.1647263	 ,-0.5223  V	,-0.5385  V	
00:00:04.1648794	 ,-0.0771  V	,-0.1344  V	
00:00:04.1650293	 ,-0.7744  V	,-0.8028  V	
00:00:04.1651742	 ,-0.0700  V	,-0.0874  V	
00:00:04.1652764	 ,-0.4436  V	,-0.4631  V	
00:00:04.1654263	 ,-0.0652  V	,-0.0380  V	
00:00:04.1655745	 ,0.1888  V	,0.1970  V	
00:00:04.1657264	 ,-0.0688  V	,-0.0175  V	
00:00:04.1658750	 ,0.6267  V	,0.6593  V	
00:00:04.1660187	 ,-0.0761  V	,-0.0502  V	
00:00:04.1661944	 ,0.5071  V	,0.5296  V	
00:00:04.1663418	 ,-0.0835  V	,-0.1125  V	
00:00:04.1664859	 ,-0.0938  V	,-0.0975  V	
00:00:04.1666300	 ,-0.0819  V	,-0.1472  V	
00:00:04.1667926	 ,-0.6777  V	,-0.6978  V	
00:00:04.1669560	 ,-0.0768  V	,-0.1170  V	
00:00:04.1670689	 ,-0.7308  V	,-0.7582  V	
00:00:04.1672146	 ,-0.0691  V	,-0.0706  V	
00:00:04.1673148	 ,-0.2522  V	,-0.2605  V	
00:00:04.1674560	 ,-0.0673  V	,-0.0273  V	
00:00:04.1675710	 ,0.3832  V	,0.4012  V	
00:00:04.1677348	 ,-0.0700  V	,-0.0267  V	
00:00:04.1678965	 ,0.6505  V	,0.6801  V	
00:00:04.1680296	 ,-0.0816  V	,-0.0734  V	
00:00:04.1681856	 ,0.3111  V	,0.3297  V	
00:00:04.1683473	 ,-0.0850  V	,-0.1271  V	
00:00:04.1684898	 ,-0.3224  V	,-0.3313  V	
00:00:04.1686528	 ,-0.0819  V	,-0.1402  V	
00:00:04.1688158	 ,-0.7701  V	,-0.7951  V	
00:00:04.1689562	 ,-0.0740  V	,-0.1100  V	
00:00:04.1690707	 ,-0.6410  V	,-0.6621  V	
00:00:04.1692136	 ,-0.0685  V	,-0.0514  V	
00:00:04.1693183	 ,-0.0291  V	,-0.0267  V	
00:00:04.1694078	 ,-0.0661  V	,-0.0191  V	
00:00:04.1695687	 ,0.5516  V	,0.5736  V	
00:00:04.2407478	 ,-0.0734  V	,-0.0444  V	
00:00:04.2408783	 ,0.5907  V	,0.6242  V	
00:00:04.2410294	 ,-0.0810  V	,-0.0920  V	
00:00:04.2411653	 ,0.1189  V	,0.1259  V	
00:00:04.2413106	 ,-0.0847  V	,-0.1411  V	
00:00:04.2414584	 ,-0.5248  V	,-0.5409  V	
00:00:04.2415832	 ,-0.0798  V	,-0.1369  V	
00:00:04.2417043	 ,-0.7710  V	,-0.7991  V	
00:00:04.2418464	 ,-0.0691  V	,-0.0902  V	
00:00:04.2419929	 ,-0.4543  V	,-0.4714  V	
00:00:04.2421313	 ,-0.0649  V	,-0.0328  V	
00:00:04.2423025	 ,0.1979  V	,0.2068  V	
00:00:04.2424211	 ,-0.0697  V	,-0.0212  V	
00:00:04.2425636	 ,0.6377  V	,0.6694  V	
00:00:04.2426876	 ,-0.0746  V	,-0.0526  V	
00:00:04.2428136	 ,0.5025  V	,0.5309  V	
00:00:04.2429631	 ,-0.0810  V	,-0.1076  V	
00:00:04.2431199	 ,-0.1115  V	,-0.1097  V	
00:00:04.2432254	 ,-0.0829  V	,-0.1433  V	
00:00:04.2433802	 ,-0.6706  V	,-0.6941  V	
00:00:04.2435309	 ,-0.0783  V	,-0.1222  V	
00:00:04.2436795	 ,-0.7390  V	,-0.7643  V	
00:00:04.2437870	 ,-0.0710  V	,-0.0697  V	
00:00:04.2439324	 ,-0.2690  V	,-0.2773  V	
00:00:04.2440818	 ,-0.0658  V	,-0.0233  V	
00:00:04.2442436	 ,0.3813  V	,0.3999  V	
00:00:04.2443290	 ,-0.0710  V	,-0.0267  V	
00:00:04.2444698	 ,0.6413  V	,0.6725  V	
00:00:04.2446135	 ,-0.0813  V	,-0.0716  V	
00:00:04.2447268	 ,0.3227  V	,0.3410  V	
00:00:04.2448668	 ,-0.0847  V	,-0.1274  V	
00:00:04.2450199	 ,-0.3114  V	,-0.3212  V	
00:00:04.2451193	 ,-0.0826  V	,-0.1463  V	
00:00:04.2452728	 ,-0.7530  V	,-0.7808  V	
00:00:04.2454235	 ,-0.0755  V	,-0.1161  V	
00:00:04.2455746	 ,-0.6267  V	,-0.6471  V	
00:00:04.2457297	 ,-0.0673  V	,-0.0539  V	
00:00:04.2458660	 ,-0.0060  V	,-0.0066  V	
00:00:04.2460138	 ,-0.0667  V	,-0.0233  V	
00:00:04.2461928	 ,0.5650  V	,0.5907  V	
00:00:04.2463427	 ,-0.0731  V	,-0.0392  V	
00:00:04.2465032	 ,0.6084  V	,0.6395  V	
00:00:04.2466522	 ,-0.0807  V	,-0.0920  V	
00:00:04.2468169	 ,0.1244  V	,0.1338  V	
00:00:04.2469565	 ,-0.0847  V	,-0.1390  V	
00:00:04.2470915	 ,-0.5251  V	,-0.5391  V	
00:00:04.2472438	 ,-0.0798  V	,-0.1326  V	
00:00:04.2473296	 ,-0.7753  V	,-0.8046  V	
00:00:04.2474709	 ,-0.0673  V	,-0.0853  V	
00:00:04.2476121	 ,-0.4457  V	,-0.4616  V	
00:00:04.2477521	 ,-0.0639  V	,-0.0374  V	
00:00:04.2478420	 ,0.1845  V	,0.1964  V	
00:00:04.2480239	 ,-0.0682  V	,-0.0209  V	
00:00:04.2481548	 ,0.6398  V	,0.6709  V	
00:00:04.2482899	 ,-0.0746  V	,-0.0502  V	
00:00:04.2484336	 ,0.5086  V	,0.5339  V	
00:00:04.2485810	 ,-0.0832  V	,-0.1112  V	
00:00:04.2487173	 ,-0.0993  V	,-0.1012  V	
00:00:04.2488109	 ,-0.0832  V	,-0.1424  V	
00:00:04.2489176	 ,-0.6596  V	,-0.6835  V	
00:00:04.2490585	 ,-0.0764  V	,-0.1247  V	
00:00:04.2492145	 ,-0.7161  V	,-0.7463  V	
00:00:04.2493500	 ,-0.0710  V	,-0.0725  V	
00:00:04.2494912	 ,-0.2473  V	,-0.2535  V	
00:00:04.3207371	 ,-0.0661  V	,-0.0243  V	
00:00:04.3208661	 ,0.3758  V	,0.3963  V	
00:00:04.3210028	 ,-0.0706  V	,-0.0224  V	
00:00:04.3211855	 ,0.6383  V	,0.6688  V	
00:00:04.3213320	 ,-0.0816  V	,-0.0676  V	
00:00:04.3215016	 ,0.3117  V	,0.3334  V	
00:00:04.3216855	 ,-0.0832  V	,-0.1247  V	
00:00:04.3218391	 ,-0.3163  V	,-0.3236  V	
00:00:04.3219614	 ,-0.0826  V	,-0.1451  V	
00:00:04.3220702	 ,-0.7796  V	,-0.8046  V	
00:00:04.3222081	 ,-0.0731  V	,-0.1112  V	
00:00:04.3223539	 ,-0.6416  V	,-0.6654  V	
00:00:04.3224914	 ,-0.0673  V	,-0.0514  V	
00:00:04.3226195	 ,-0.0285  V	,-0.0285  V	
00:00:04.3227496	 ,-0.0664  V	,-0.0191  V	
00:00:04.3228777	 ,0.5312  V	,0.5568  V	
00:00:04.3230071	 ,-0.0722  V	,-0.0362  V	
00:00:04.3231352	 ,0.5928  V	,0.6200  V	
00:00:04.3232846	 ,-0.0810  V	,-0.0932  V	
00:00:04.3234455	 ,0.0975  V	,0.1106  V	
00:00:04.3235929	 ,-0.0844  V	,-0.1320  V	
00:00:04.3237255	 ,-0.5147  V	,-0.5348  V	
00:00:04.3238906	 ,-0.0801  V	,-0.1402  V	
00:00:04.3240219	 ,-0.7756  V	,-0.8025  V	
00:00:04.3241373	 ,-0.0682  V	,-0.0899  V	
00:00:04.3243085	 ,-0.4573  V	,-0.4750  V	
00:00:04.3244707	 ,-0.0661  V	,-0.0368  V	
00:00:04.3246439	 ,0.1793  V	,0.1891  V	
00:00:04.3247814	 ,-0.0688  V	,-0.0233  V	
00:00:04.3249444	 ,0.6279  V	,0.6575  V	
00:00:04.3250709	 ,-0.0746  V	,-0.0502  V	
00:00:04.3251772	 ,0.5064  V	,0.5333  V	
00:00:04.3253004	 ,-0.0832  V	,-0.1109  V	
00:00:04.3254494	 ,-0.1073  V	,-0.1070  V	
00:00:04.3256009	 ,-0.0819  V	,-0.1384  V	
00:00:04.3257532	 ,-0.6764  V	,-0.6975  V	
00:00:04.3259047	 ,-0.0774  V	,-0.1234  V	
00:00:04.3260537	 ,-0.7362  V	,-0.7634  V	
00:00:04.3262262	 ,-0.0694  V	,-0.0734  V	
00:00:04.3263777	 ,-0.2483  V	,-0.2574  V	
00:00:04.3265259	 ,-0.0661  V	,-0.0319  V	
00:00:04.3266691	 ,0.3767  V	,0.3975  V	
00:00:04.3268403	 ,-0.0697  V	,-0.0246  V	
00:00:04.3269836	 ,0.6319  V	,0.6658  V	
00:00:04.3270854	 ,-0.0813  V	,-0.0697  V	
00:00:04.3272579	 ,0.3307  V	,0.3471  V	
00:00:04.3273917	 ,-0.0835  V	,-0.1244  V	
00:00:04.3275243	 ,-0.3160  V	,-0.3252  V	
00:00:04.3276573	 ,-0.0816  V	,-0.1454  V	
00:00:04.3278191	 ,-0.7732  V	,-0.7985  V	
00:00:04.3279841	 ,-0.0749  V	,-0.1161  V	
00:00:04.3280974	 ,-0.6404  V	,-0.6636  V	
00:00:04.3281660	 ,-0.0682  V	,-0.0548  V	
00:00:04.3282588	 ,-0.0407  V	,-0.0395  V	
00:00:04.3284333	 ,-0.0658  V	,-0.0203  V	
00:00:04.3285942	 ,0.5110  V	,0.5370  V	
00:00:04.3287691	 ,-0.0734  V	,-0.0349  V	
00:00:04.3289033	 ,0.5788  V	,0.6081  V	
00:00:04.3290651	 ,-0.0810  V	,-0.0893  V	
00:00:04.3291661	 ,0.1051  V	,0.1125  V	
00:00:04.3293081	 ,-0.0841  V	,-0.1350  V	
00:00:04.3294412	 ,-0.5266  V	,-0.5422  V	
00:00:04.3295803	 ,-0.0780  V	,-0.1381  V	
00:00:04.3297433	 ,-0.7964  V	,-0.8229  V	
00:00:04.4007438	 ,-0.0691  V	,-0.0911  V	
00:00:04.4008752	 ,-0.4747  V	,-0.4918  V	
00:00:04.4010082	 ,-0.0664  V	,-0.0404  V	
00:00:04.4011510	 ,0.1476  V	,0.1573  V	
00:00:04.4012722	 ,-0.0682  V	,-0.0179  V	
00:00:04.4013937	 ,0.6136  V	,0.6435  V	
00:00:04.4015193	 ,-0.0752  V	,-0.0490  V	
00:00:04.4016396	 ,0.5052  V	,0.5306  V	
00:00:04.4017615	 ,-0.0819  V	,-0.1158  V	
00:00:04.4018826	 ,-0.1189  V	,-0.1155  V	
00:00:04.4020042	 ,-0.0832  V	,-0.1402  V	
00:00:04.4021450	 ,-0.6679  V	,-0.6917  V	
00:00:04.4022792	 ,-0.0777  V	,-0.1271  V	
00:00:04.4024098	 ,-0.7424  V	,-0.7680  V	
00:00:04.4025506	 ,-0.0697  V	,-0.0743  V	
00:00:04.4026705	 ,-0.2547  V	,-0.2650  V	
00:00:04.4028265	 ,-0.0661  V	,-0.0307  V	
00:00:04.4029804	 ,0.3767  V	,0.3941  V	
00:00:04.4031434	 ,-0.0706  V	,-0.0288  V	
00:00:04.4032834	 ,0.6459  V	,0.6773  V	
00:00:04.4034058	 ,-0.0816  V	,-0.0789  V	
00:00:04.4035252	 ,0.3243  V	,0.3404  V	
00:00:04.4036603	 ,-0.0844  V	,-0.1277  V	
00:00:04.4037716	 ,-0.3194  V	,-0.3252  V	
00:00:04.4039210	 ,-0.0826  V	,-0.1402  V	
00:00:04.4040741	 ,-0.7628  V	,-0.7915  V	
00:00:04.4041640	 ,-0.0755  V	,-0.1143  V	
00:00:04.4042581	 ,-0.6459  V	,-0.6706  V	
00:00:04.4043414	 ,-0.0673  V	,-0.0533  V	
00:00:04.4044399	 ,-0.0377  V	,-0.0365  V	
00:00:04.4045808	 ,-0.0664  V	,-0.0203  V	
00:00:04.4046657	 ,0.5443  V	,0.5672  V	
00:00:04.4047606	 ,-0.0731  V	,-0.0426  V	
00:00:04.4048649	 ,0.6029  V	,0.6349  V	
00:00:04.4049478	 ,-0.0810  V	,-0.0887  V	
00:00:04.4050406	 ,0.1256  V	,0.1375  V	
00:00:04.4051707	 ,-0.0835  V	,-0.1350  V	
00:00:04.4052672	 ,-0.5037  V	,-0.5205  V	
00:00:04.4053518	 ,-0.0780  V	,-0.1415  V	
00:00:04.4054712	 ,-0.7845  V	,-0.8083  V	
00:00:04.4056137	 ,-0.0673  V	,-0.0893  V	
00:00:04.4056979	 ,-0.4738  V	,-0.4912  V	
00:00:04.4057906	 ,-0.0652  V	,-0.0410  V	
00:00:04.4058855	 ,0.1695  V	,0.1790  V	
00:00:04.4059746	 ,-0.0697  V	,-0.0233  V	
00:00:04.4061141	 ,0.6426  V	,0.6712  V	
00:00:04.4061987	 ,-0.0734  V	,-0.0548  V	
00:00:04.4062931	 ,0.4994  V	,0.5272  V	
00:00:04.4063826	 ,-0.0826  V	,-0.1076  V	
