TimeStamp		 Channel 00	 Channel 01
00:00:00.6423016	 ,-0.3600  V	,-0.3703  V	
00:00:00.6424543	 ,-0.0816  V	,-0.1393  V	
00:00:00.6426070	 ,-0.6789  V	,-0.6999  V	
00:00:00.6427216	 ,-0.0746  V	,-0.1091  V	
00:00:00.6428431	 ,-0.5147  V	,-0.5339  V	
00:00:00.6429552	 ,-0.0691  V	,-0.0575  V	
00:00:00.6430660	 ,0.0313  V	,0.0365  V	
00:00:00.6431867	 ,-0.0667  V	,-0.0243  V	
00:00:00.6433202	 ,0.5141  V	,0.5348  V	
00:00:00.6434758	 ,-0.0749  V	,-0.0514  V	
00:00:00.6436564	 ,0.4741  V	,0.5010  V	
00:00:00.6438030	 ,-0.0822  V	,-0.0972  V	
00:00:00.6439426	 ,0.0056  V	,0.0108  V	
00:00:00.6440887	 ,-0.0844  V	,-0.1353  V	
00:00:00.6442476	 ,-0.5226  V	,-0.5388  V	
00:00:00.6444073	 ,-0.0807  V	,-0.1320  V	
00:00:00.6445674	 ,-0.6706  V	,-0.6926  V	
00:00:00.6447131	 ,-0.0722  V	,-0.0871  V	
00:00:00.6448720	 ,-0.3462  V	,-0.3569  V	
00:00:00.6450063	 ,-0.0661  V	,-0.0417  V	
00:00:00.6451672	 ,0.2098  V	,0.2162  V	
00:00:00.6453146	 ,-0.0716  V	,-0.0307  V	
00:00:00.6454772	 ,0.5260  V	,0.5525  V	
00:00:00.6455954	 ,-0.0774  V	,-0.0603  V	
00:00:00.6457539	 ,0.3661  V	,0.3859  V	
00:00:00.6459156	 ,-0.0819  V	,-0.1128  V	
00:00:00.6460881	 ,-0.1775  V	,-0.1808  V	
00:00:00.6462215	 ,-0.0838  V	,-0.1430  V	
00:00:00.6463808	 ,-0.6511  V	,-0.6743  V	
00:00:00.6465393	 ,-0.0771  V	,-0.1152  V	
00:00:00.6467002	 ,-0.6105  V	,-0.6361  V	
00:00:00.6468640	 ,-0.0691  V	,-0.0706  V	
00:00:00.6470254	 ,-0.1604  V	,-0.1637  V	
00:00:00.6471596	 ,-0.0676  V	,-0.0294  V	
00:00:00.6473185	 ,0.3618  V	,0.3795  V	
00:00:00.6474638	 ,-0.0725  V	,-0.0368  V	
00:00:00.6476202	 ,0.5110  V	,0.5367  V	
00:00:00.6477791	 ,-0.0789  V	,-0.0746  V	
00:00:00.6479433	 ,0.1793  V	,0.1946  V	
00:00:00.6480883	 ,-0.0853  V	,-0.1238  V	
00:00:00.6482480	 ,-0.3642  V	,-0.3761  V	
00:00:00.6483834	 ,-0.0810  V	,-0.1375  V	
00:00:00.6485399	 ,-0.6654  V	,-0.6908  V	
00:00:00.6487008	 ,-0.0749  V	,-0.1131  V	
00:00:00.6488387	 ,-0.5162  V	,-0.5345  V	
00:00:00.6489611	 ,-0.0691  V	,-0.0566  V	
00:00:00.6490752	 ,0.0264  V	,0.0301  V	
00:00:00.6492037	 ,-0.0682  V	,-0.0258  V	
00:00:00.6492940	 ,0.4866  V	,0.5126  V	
00:00:00.6493930	 ,-0.0746  V	,-0.0502  V	
00:00:00.6494780	 ,0.4601  V	,0.4833  V	
00:00:00.6496003	 ,-0.0816  V	,-0.1003  V	
00:00:00.6496927	 ,-0.0026  V	,0.0029  V	
00:00:00.6497920	 ,-0.0835  V	,-0.1353  V	
00:00:00.6498955	 ,-0.5299  V	,-0.5467  V	
00:00:00.7207153	 ,-0.0795  V	,-0.1274  V	
00:00:00.7209300	 ,-0.6831  V	,-0.7082  V	
00:00:00.7211045	 ,-0.0722  V	,-0.0880  V	
00:00:00.7212720	 ,-0.3481  V	,-0.3612  V	
00:00:00.7215031	 ,-0.0664  V	,-0.0426  V	
00:00:00.7216772	 ,0.2181  V	,0.2281  V	
00:00:00.7218919	 ,-0.0703  V	,-0.0359  V	
00:00:00.7220315	 ,0.5220  V	,0.5510  V	
00:00:00.7221842	 ,-0.0768  V	,-0.0624  V	
00:00:00.7223086	 ,0.3755  V	,0.3929  V	
00:00:00.7224334	 ,-0.0826  V	,-0.1186  V	
00:00:00.7225808	 ,-0.1772  V	,-0.1793  V	
00:00:00.7226974	 ,-0.0835  V	,-0.1469  V	
00:00:00.7228194	 ,-0.6432  V	,-0.6615  V	
00:00:00.7229413	 ,-0.0777  V	,-0.1183  V	
00:00:00.7230616	 ,-0.6111  V	,-0.6325  V	
00:00:00.7231700	 ,-0.0697  V	,-0.0688  V	
00:00:00.7233120	 ,-0.1631  V	,-0.1653  V	
00:00:00.7234594	 ,-0.0676  V	,-0.0285  V	
00:00:00.7236117	 ,0.3600  V	,0.3783  V	
00:00:00.7237747	 ,-0.0722  V	,-0.0343  V	
00:00:00.7239397	 ,0.5110  V	,0.5367  V	
00:00:00.7240990	 ,-0.0795  V	,-0.0752  V	
00:00:00.7242723	 ,0.1793  V	,0.1939  V	
00:00:00.7244398	 ,-0.0856  V	,-0.1256  V	
00:00:00.7245966	 ,-0.3749  V	,-0.3825  V	
00:00:00.7247571	 ,-0.0807  V	,-0.1338  V	
00:00:00.7248758	 ,-0.6746  V	,-0.6984  V	
00:00:00.7249632	 ,-0.0746  V	,-0.1091  V	
00:00:00.7250983	 ,-0.5214  V	,-0.5397  V	
00:00:00.7252588	 ,-0.0682  V	,-0.0557  V	
00:00:00.7254194	 ,0.0081  V	,0.0127  V	
00:00:00.7255963	 ,-0.0676  V	,-0.0252  V	
00:00:00.7257609	 ,0.4814  V	,0.5040  V	
00:00:00.7259210	 ,-0.0740  V	,-0.0526  V	
00:00:00.7260890	 ,0.4463  V	,0.4704  V	
00:00:00.7262499	 ,-0.0832  V	,-0.0960  V	
00:00:00.7264100	 ,-0.0032  V	,0.0011  V	
00:00:00.7265685	 ,-0.0844  V	,-0.1350  V	
00:00:00.7267138	 ,-0.5357  V	,-0.5492  V	
00:00:00.7268747	 ,-0.0801  V	,-0.1262  V	
00:00:00.7270082	 ,-0.6795  V	,-0.7060  V	
00:00:00.7271683	 ,-0.0725  V	,-0.0905  V	
00:00:00.7273387	 ,-0.3621  V	,-0.3706  V	
00:00:00.7275004	 ,-0.0661  V	,-0.0371  V	
00:00:00.7276367	 ,0.1994  V	,0.2104  V	
00:00:00.7277977	 ,-0.0713  V	,-0.0282  V	
00:00:00.7279635	 ,0.5205  V	,0.5443  V	
00:00:00.7281236	 ,-0.0774  V	,-0.0621  V	
00:00:00.7282842	 ,0.3630  V	,0.3853  V	
00:00:00.7284447	 ,-0.0832  V	,-0.1161  V	
00:00:00.7286089	 ,-0.1863  V	,-0.1894  V	
00:00:00.7287468	 ,-0.0819  V	,-0.1427  V	
00:00:00.7288819	 ,-0.6511  V	,-0.6706  V	
00:00:00.7290433	 ,-0.0764  V	,-0.1158  V	
00:00:00.7291656	 ,-0.6258  V	,-0.6477  V	
00:00:00.7293093	 ,-0.0691  V	,-0.0658  V	
00:00:00.7294715	 ,-0.1625  V	,-0.1662  V	
00:00:00.7295959	 ,-0.0679  V	,-0.0322  V	
00:00:00.7297921	 ,0.3459  V	,0.3661  V	
00:00:00.7299358	 ,-0.0716  V	,-0.0313  V	
00:00:00.7300971	 ,0.4930  V	,0.5220  V	
00:00:00.7302318	 ,-0.0798  V	,-0.0764  V	
00:00:00.7304190	 ,0.1723  V	,0.1842  V	
00:00:00.8006957	 ,-0.0874  V	,-0.1311  V	
00:00:00.8009055	 ,-0.3822  V	,-0.3917  V	
00:00:00.8010647	 ,-0.0810  V	,-0.1402  V	
00:00:00.8012351	 ,-0.6889  V	,-0.7076  V	
00:00:00.8013866	 ,-0.0743  V	,-0.1045  V	
00:00:00.8015356	 ,-0.5290  V	,-0.5437  V	
00:00:00.8017701	 ,-0.0685  V	,-0.0502  V	
00:00:00.8019331	 ,0.0279  V	,0.0328  V	
00:00:00.8020570	 ,-0.0676  V	,-0.0258  V	
00:00:00.8021827	 ,0.4891  V	,0.5107  V	
00:00:00.8023071	 ,-0.0743  V	,-0.0493  V	
00:00:00.8024306	 ,0.4625  V	,0.4833  V	
00:00:00.8025743	 ,-0.0832  V	,-0.1018  V	
00:00:00.8026930	 ,-0.0084  V	,-0.0035  V	
00:00:00.8028116	 ,-0.0841  V	,-0.1384  V	
00:00:00.8029459	 ,-0.5260  V	,-0.5422  V	
00:00:00.8030871	 ,-0.0795  V	,-0.1323  V	
00:00:00.8031959	 ,-0.6740  V	,-0.6984  V	
00:00:00.8033503	 ,-0.0710  V	,-0.0893  V	
00:00:00.8035190	 ,-0.3337  V	,-0.3459  V	
00:00:00.8036894	 ,-0.0652  V	,-0.0429  V	
00:00:00.8038491	 ,0.2220  V	,0.2351  V	
00:00:00.8040207	 ,-0.0710  V	,-0.0316  V	
00:00:00.8041541	 ,0.5443  V	,0.5657  V	
00:00:00.8043167	 ,-0.0771  V	,-0.0676  V	
00:00:00.8044752	 ,0.3673  V	,0.3880  V	
00:00:00.8046213	 ,-0.0835  V	,-0.1161  V	
00:00:00.8047827	 ,-0.1936  V	,-0.1973  V	
00:00:00.8049436	 ,-0.0832  V	,-0.1415  V	
00:00:00.8050885	 ,-0.6569  V	,-0.6743  V	
00:00:00.8052474	 ,-0.0764  V	,-0.1164  V	
00:00:00.8054108	 ,-0.6197  V	,-0.6419  V	
00:00:00.8055668	 ,-0.0685  V	,-0.0679  V	
00:00:00.8057261	 ,-0.1604  V	,-0.1662  V	
00:00:00.8058965	 ,-0.0682  V	,-0.0298  V	
00:00:00.8060303	 ,0.3642  V	,0.3868  V	
00:00:00.8061925	 ,-0.0710  V	,-0.0380  V	
00:00:00.8062890	 ,0.5187  V	,0.5425  V	
00:00:00.8064236	 ,-0.0813  V	,-0.0816  V	
00:00:00.8065948	 ,0.1854  V	,0.1976  V	
00:00:00.8067553	 ,-0.0859  V	,-0.1320  V	
00:00:00.8069163	 ,-0.3774  V	,-0.3853  V	
00:00:00.8070649	 ,-0.0813  V	,-0.1384  V	
00:00:00.8072258	 ,-0.6737  V	,-0.6954  V	
00:00:00.8073958	 ,-0.0746  V	,-0.1076  V	
00:00:00.8075645	 ,-0.5159  V	,-0.5312  V	
00:00:00.8077251	 ,-0.0685  V	,-0.0514  V	
00:00:00.8079201	 ,0.0542  V	,0.0548  V	
00:00:00.8080395	 ,-0.0685  V	,-0.0319  V	
00:00:00.8082001	 ,0.4930  V	,0.5174  V	
00:00:00.8083401	 ,-0.0752  V	,-0.0499  V	
00:00:00.8085006	 ,0.4570  V	,0.4808  V	
00:00:00.8085971	 ,-0.0832  V	,-0.1012  V	
00:00:00.8087284	 ,0.0032  V	,0.0056  V	
00:00:00.8088200	 ,-0.0844  V	,-0.1384  V	
00:00:00.8089197	 ,-0.5263  V	,-0.5394  V	
00:00:00.8090179	 ,-0.0807  V	,-0.1305  V	
00:00:00.8091057	 ,-0.6703  V	,-0.6969  V	
00:00:00.8092244	 ,-0.0710  V	,-0.0871  V	
00:00:00.8093172	 ,-0.3249  V	,-0.3383  V	
00:00:00.8094292	 ,-0.0667  V	,-0.0438  V	
00:00:00.8095200	 ,0.2080  V	,0.2220  V	
00:00:00.8096091	 ,-0.0710  V	,-0.0258  V	
00:00:00.8097240	 ,0.5199  V	,0.5489  V	
00:00:00.8807068	 ,-0.0764  V	,-0.0584  V	
00:00:00.8808916	 ,0.3630  V	,0.3807  V	
00:00:00.8810377	 ,-0.0822  V	,-0.1183  V	
00:00:00.8812044	 ,-0.1912  V	,-0.1952  V	
00:00:00.8813735	 ,-0.0829  V	,-0.1430  V	
00:00:00.8815772	 ,-0.6441  V	,-0.6664  V	
00:00:00.8817398	 ,-0.0771  V	,-0.1234  V	
00:00:00.8818650	 ,-0.6093  V	,-0.6313  V	
00:00:00.8820152	 ,-0.0679  V	,-0.0706  V	
00:00:00.8821433	 ,-0.1570  V	,-0.1613  V	
00:00:00.8822698	 ,-0.0670  V	,-0.0325  V	
00:00:00.8823966	 ,0.3761  V	,0.3890  V	
00:00:00.8825157	 ,-0.0722  V	,-0.0432  V	
00:00:00.8826269	 ,0.5150  V	,0.5431  V	
00:00:00.8827645	 ,-0.0810  V	,-0.0822  V	
00:00:00.8828737	 ,0.1884  V	,0.1982  V	
00:00:00.8829821	 ,-0.0844  V	,-0.1295  V	
00:00:00.8831557	 ,-0.3566  V	,-0.3676  V	
00:00:00.8833023	 ,-0.0813  V	,-0.1405  V	
00:00:00.8834423	 ,-0.6682  V	,-0.6899  V	
00:00:00.8836020	 ,-0.0743  V	,-0.1048  V	
00:00:00.8838023	 ,-0.5104  V	,-0.5235  V	
00:00:00.8839427	 ,-0.0691  V	,-0.0502  V	
00:00:00.8840885	 ,0.0340  V	,0.0398  V	
00:00:00.8842502	 ,-0.0685  V	,-0.0249  V	
00:00:00.8844108	 ,0.4811  V	,0.5037  V	
00:00:00.8845676	 ,-0.0746  V	,-0.0453  V	
00:00:00.8847133	 ,0.4607  V	,0.4814  V	
00:00:00.8848759	 ,-0.0832  V	,-0.0966  V	
00:00:00.8850118	 ,-0.0032  V	,0.0017  V	
00:00:00.8851736	 ,-0.0844  V	,-0.1317  V	
00:00:00.8853394	 ,-0.5190  V	,-0.5357  V	
00:00:00.8855000	 ,-0.0792  V	,-0.1308  V	
00:00:00.8856346	 ,-0.6633  V	,-0.6902  V	
00:00:00.8857935	 ,-0.0697  V	,-0.0850  V	
00:00:00.8859462	 ,-0.3307  V	,-0.3410  V	
00:00:00.8860887	 ,-0.0682  V	,-0.0398  V	
00:00:00.8862242	 ,0.2098  V	,0.2217  V	
00:00:00.8863958	 ,-0.0719  V	,-0.0304  V	
00:00:00.8865645	 ,0.5299  V	,0.5504  V	
00:00:00.8867246	 ,-0.0774  V	,-0.0645  V	
00:00:00.8868576	 ,0.3743  V	,0.3893  V	
00:00:00.8869475	 ,-0.0822  V	,-0.1167  V	
00:00:00.8870416	 ,-0.1976  V	,-0.1985  V	
00:00:00.8871426	 ,-0.0832  V	,-0.1427  V	
00:00:00.8872304	 ,-0.6490  V	,-0.6694  V	
00:00:00.8873495	 ,-0.0777  V	,-0.1195  V	
00:00:00.8874427	 ,-0.6209  V	,-0.6404  V	
00:00:00.8875486	 ,-0.0685  V	,-0.0700  V	
00:00:00.8876422	 ,-0.1534  V	,-0.1555  V	
00:00:00.8877292	 ,-0.0679  V	,-0.0301  V	
00:00:00.8878491	 ,0.3490  V	,0.3682  V	
00:00:00.8879452	 ,-0.0722  V	,-0.0316  V	
00:00:00.8880417	 ,0.5135  V	,0.5403  V	
00:00:00.8881422	 ,-0.0807  V	,-0.0810  V	
00:00:00.8882297	 ,0.1891  V	,0.1988  V	
00:00:00.8883496	 ,-0.0822  V	,-0.1295  V	
00:00:00.8884423	 ,-0.3603  V	,-0.3697  V	
00:00:00.8885483	 ,-0.0798  V	,-0.1384  V	
00:00:00.8886419	 ,-0.6789  V	,-0.7012  V	
00:00:00.8887306	 ,-0.0740  V	,-0.1039  V	
00:00:00.8888496	 ,-0.5113  V	,-0.5287  V	
00:00:00.8889420	 ,-0.0685  V	,-0.0523  V	
00:00:00.8890409	 ,0.0377  V	,0.0426  V	
00:00:00.9606962	 ,-0.0682  V	,-0.0298  V	
00:00:00.9608793	 ,0.5006  V	,0.5232  V	
00:00:00.9610370	 ,-0.0740  V	,-0.0478  V	
00:00:00.9612065	 ,0.4616  V	,0.4869  V	
00:00:00.9613711	 ,-0.0826  V	,-0.0999  V	
00:00:00.9615506	 ,-0.0175  V	,-0.0124  V	
00:00:00.9617415	 ,-0.0847  V	,-0.1350  V	
00:00:00.9618769	 ,-0.5254  V	,-0.5412  V	
00:00:00.9620022	 ,-0.0795  V	,-0.1326  V	
00:00:00.9621565	 ,-0.6706  V	,-0.6947  V	
00:00:00.9622809	 ,-0.0710  V	,-0.0865  V	
00:00:00.9624053	 ,-0.3420  V	,-0.3542  V	
00:00:00.9625231	 ,-0.0685  V	,-0.0417  V	
00:00:00.9626389	 ,0.2055  V	,0.2190  V	
00:00:00.9627506	 ,-0.0716  V	,-0.0273  V	
00:00:00.9628877	 ,0.5284  V	,0.5513  V	
00:00:00.9630371	 ,-0.0780  V	,-0.0649  V	
00:00:00.9631821	 ,0.3593  V	,0.3777  V	
00:00:00.9633262	 ,-0.0832  V	,-0.1161  V	
00:00:00.9634645	 ,-0.1949  V	,-0.1976  V	
00:00:00.9636218	 ,-0.0838  V	,-0.1411  V	
00:00:00.9637819	 ,-0.6557  V	,-0.6770  V	
00:00:00.9639428	 ,-0.0777  V	,-0.1204  V	
00:00:00.9640873	 ,-0.6130  V	,-0.6343  V	
00:00:00.9642203	 ,-0.0670  V	,-0.0691  V	
00:00:00.9643829	 ,-0.1543  V	,-0.1588  V	
00:00:00.9645393	 ,-0.0664  V	,-0.0270  V	
00:00:00.9647126	 ,0.3795  V	,0.3923  V	
00:00:00.9648349	 ,-0.0722  V	,-0.0404  V	
00:00:00.9649396	 ,0.5241  V	,0.5510  V	
00:00:00.9650418	 ,-0.0807  V	,-0.0844  V	
00:00:00.9651437	 ,0.1863  V	,0.1964  V	
00:00:00.9652311	 ,-0.0832  V	,-0.1314  V	
00:00:00.9653485	 ,-0.3542  V	,-0.3661  V	
00:00:00.9654154	 ,-0.0810  V	,-0.1442  V	
00:00:00.9655214	 ,-0.6722  V	,-0.6960  V	
00:00:00.9656454	 ,-0.0746  V	,-0.1076  V	
00:00:00.9657320	 ,-0.5217  V	,-0.5388  V	
00:00:00.9658465	 ,-0.0682  V	,-0.0487  V	
00:00:00.9659607	 ,0.0218  V	,0.0255  V	
00:00:00.9660469	 ,-0.0667  V	,-0.0237  V	
00:00:00.9661425	 ,0.4808  V	,0.5028  V	
00:00:00.9662287	 ,-0.0749  V	,-0.0468  V	
00:00:00.9663474	 ,0.4460  V	,0.4698  V	
00:00:00.9664344	 ,-0.0844  V	,-0.1027  V	
00:00:00.9665198	 ,-0.0267  V	,-0.0227  V	
00:00:00.9666069	 ,-0.0853  V	,-0.1384  V	
00:00:00.9667235	 ,-0.5312  V	,-0.5495  V	
00:00:00.9668166	 ,-0.0804  V	,-0.1314  V	
00:00:00.9669180	 ,-0.6740  V	,-0.6984  V	
00:00:00.9670404	 ,-0.0716  V	,-0.0896  V	
00:00:00.9671426	 ,-0.3310  V	,-0.3416  V	
00:00:00.9672309	 ,-0.0691  V	,-0.0438  V	
00:00:00.9673483	 ,0.2034  V	,0.2184  V	
00:00:00.9674419	 ,-0.0703  V	,-0.0301  V	
00:00:00.9675474	 ,0.5293  V	,0.5541  V	
00:00:00.9676423	 ,-0.0768  V	,-0.0649  V	
00:00:00.9677297	 ,0.3581  V	,0.3761  V	
00:00:00.9678496	 ,-0.0822  V	,-0.1155  V	
00:00:00.9679415	 ,-0.1964  V	,-0.1988  V	
00:00:00.9680273	 ,-0.0844  V	,-0.1424  V	
00:00:00.9681152	 ,-0.6481  V	,-0.6712  V	
00:00:00.9682018	 ,-0.0771  V	,-0.1225  V	
00:00:00.9682926	 ,-0.6224  V	,-0.6413  V	
00:00:01.0407234	 ,-0.0670  V	,-0.0649  V	
00:00:01.0409327	 ,-0.1527  V	,-0.1546  V	
00:00:01.0410785	 ,-0.0676  V	,-0.0264  V	
00:00:01.0412485	 ,0.3587  V	,0.3792  V	
00:00:01.0414045	 ,-0.0725  V	,-0.0346  V	
00:00:01.0415810	 ,0.5144  V	,0.5406  V	
00:00:01.0417846	 ,-0.0807  V	,-0.0826  V	
00:00:01.0419283	 ,0.1772  V	,0.1903  V	
00:00:01.0420831	 ,-0.0838  V	,-0.1286  V	
00:00:01.0422362	 ,-0.3645  V	,-0.3761  V	
00:00:01.0423606	 ,-0.0822  V	,-0.1430  V	
00:00:01.0424891	 ,-0.6908  V	,-0.7121  V	
00:00:01.0426324	 ,-0.0752  V	,-0.1048  V	
00:00:01.0427761	 ,-0.5141  V	,-0.5306  V	
00:00:01.0428874	 ,-0.0679  V	,-0.0551  V	
00:00:01.0429896	 ,0.0340  V	,0.0374  V	
00:00:01.0431152	 ,-0.0673  V	,-0.0252  V	
00:00:01.0432708	 ,0.4967  V	,0.5193  V	
00:00:01.0434244	 ,-0.0746  V	,-0.0490  V	
00:00:01.0435906	 ,0.4543  V	,0.4787  V	
00:00:01.0437852	 ,-0.0838  V	,-0.1042  V	
00:00:01.0439798	 ,-0.0246  V	,-0.0203  V	
00:00:01.0441621	 ,-0.0844  V	,-0.1393  V	
00:00:01.0443526	 ,-0.5303  V	,-0.5483  V	
00:00:01.0445357	 ,-0.0777  V	,-0.1295  V	
00:00:01.0447270	 ,-0.6722  V	,-0.6954  V	
00:00:01.0449097	 ,-0.0710  V	,-0.0847  V	
00:00:01.0450977	 ,-0.3325  V	,-0.3420  V	
00:00:01.0452488	 ,-0.0670  V	,-0.0368  V	
00:00:01.0453954	 ,0.2174  V	,0.2293  V	
00:00:01.0455387	 ,-0.0700  V	,-0.0279  V	
00:00:01.0457234	 ,0.5315  V	,0.5553  V	
00:00:01.0458737	 ,-0.0771  V	,-0.0615  V	
00:00:01.0460198	 ,0.3502  V	,0.3697  V	
00:00:01.0461988	 ,-0.0832  V	,-0.1122  V	
00:00:01.0463475	 ,-0.2034  V	,-0.2077  V	
00:00:01.0464895	 ,-0.0838  V	,-0.1399  V	
00:00:01.0465786	 ,-0.6462  V	,-0.6673  V	
00:00:01.0467161	 ,-0.0777  V	,-0.1186  V	
00:00:01.0468508	 ,-0.6062  V	,-0.6264  V	
00:00:01.0470593	 ,-0.0685  V	,-0.0649  V	
00:00:01.0471956	 ,-0.1302  V	,-0.1350  V	
00:00:01.0473381	 ,-0.0667  V	,-0.0340  V	
00:00:01.0474986	 ,0.3801  V	,0.3978  V	
00:00:01.0476337	 ,-0.0725  V	,-0.0407  V	
00:00:01.0477942	 ,0.5281  V	,0.5541  V	
00:00:01.0479630	 ,-0.0807  V	,-0.0859  V	
00:00:01.0481243	 ,0.1817  V	,0.1927  V	
00:00:01.0482126	 ,-0.0844  V	,-0.1314  V	
00:00:01.0483008	 ,-0.3706  V	,-0.3798  V	
00:00:01.0483949	 ,-0.0822  V	,-0.1408  V	
00:00:01.0484802	 ,-0.6819  V	,-0.7027  V	
00:00:01.0486005	 ,-0.0743  V	,-0.1042  V	
00:00:01.0486950	 ,-0.5052  V	,-0.5226  V	
00:00:01.0487914	 ,-0.0685  V	,-0.0526  V	
00:00:01.0488920	 ,0.0447  V	,0.0508  V	
00:00:01.0489815	 ,-0.0676  V	,-0.0252  V	
00:00:01.0490994	 ,0.4945  V	,0.5171  V	
00:00:01.0491921	 ,-0.0740  V	,-0.0441  V	
00:00:01.0492915	 ,0.4625  V	,0.4857  V	
00:00:01.0493925	 ,-0.0816  V	,-0.1018  V	
00:00:01.0495177	 ,-0.0102  V	,-0.0056  V	
00:00:01.0496425	 ,-0.0844  V	,-0.1375  V	
00:00:01.0497300	 ,-0.5266  V	,-0.5449  V	
00:00:01.1207316	 ,-0.0774  V	,-0.1286  V	
00:00:01.1209398	 ,-0.6496  V	,-0.6764  V	
00:00:01.1210884	 ,-0.0710  V	,-0.0914  V	
00:00:01.1212128	 ,-0.3239  V	,-0.3334  V	
00:00:01.1213672	 ,-0.0670  V	,-0.0417  V	
00:00:01.1215478	 ,0.2190  V	,0.2318  V	
00:00:01.1217059	 ,-0.0697  V	,-0.0252  V	
00:00:01.1218713	 ,0.5351  V	,0.5614  V	
00:00:01.1220713	 ,-0.0774  V	,-0.0639  V	
00:00:01.1222076	 ,0.3639  V	,0.3841  V	
00:00:01.1223324	 ,-0.0832  V	,-0.1140  V	
00:00:01.1224576	 ,-0.1942  V	,-0.1991  V	
00:00:01.1226083	 ,-0.0844  V	,-0.1427  V	
00:00:01.1227528	 ,-0.6468  V	,-0.6673  V	
00:00:01.1228648	 ,-0.0768  V	,-0.1164  V	
00:00:01.1229987	 ,-0.6081  V	,-0.6288  V	
00:00:01.1231075	 ,-0.0697  V	,-0.0636  V	
00:00:01.1232430	 ,-0.1418  V	,-0.1442  V	
00:00:01.1233768	 ,-0.0679  V	,-0.0307  V	
00:00:01.1235008	 ,0.3600  V	,0.3795  V	
00:00:01.1236354	 ,-0.0719  V	,-0.0325  V	
00:00:01.1237956	 ,0.5006  V	,0.5293  V	
00:00:01.1239627	 ,-0.0810  V	,-0.0764  V	
00:00:01.1240985	 ,0.1598  V	,0.1729  V	
00:00:01.1242804	 ,-0.0853  V	,-0.1268  V	
00:00:01.1244175	 ,-0.3841  V	,-0.3966  V	
00:00:01.1245715	 ,-0.0807  V	,-0.1408  V	
00:00:01.1247123	 ,-0.6795  V	,-0.7012  V	
00:00:01.1248531	 ,-0.0734  V	,-0.1039  V	
00:00:01.1250198	 ,-0.5116  V	,-0.5287  V	
00:00:01.1251894	 ,-0.0679  V	,-0.0517  V	
00:00:01.1253236	 ,0.0359  V	,0.0420  V	
00:00:01.1254882	 ,-0.0679  V	,-0.0249  V	
00:00:01.1256471	 ,0.5126  V	,0.5330  V	
00:00:01.1258138	 ,-0.0743  V	,-0.0526  V	
00:00:01.1259739	 ,0.4735  V	,0.4973  V	
00:00:01.1261135	 ,-0.0819  V	,-0.1057  V	
00:00:01.1262473	 ,-0.0099  V	,-0.0072  V	
00:00:01.1264075	 ,-0.0844  V	,-0.1378  V	
00:00:01.1265663	 ,-0.5296  V	,-0.5455  V	
00:00:01.1267121	 ,-0.0792  V	,-0.1292  V	
00:00:01.1268722	 ,-0.6642  V	,-0.6886  V	
00:00:01.1270060	 ,-0.0725  V	,-0.0841  V	
00:00:01.1271666	 ,-0.3200  V	,-0.3304  V	
00:00:01.1273160	 ,-0.0664  V	,-0.0386  V	
00:00:01.1274757	 ,0.2309  V	,0.2437  V	
00:00:01.1275939	 ,-0.0710  V	,-0.0310  V	
00:00:01.1277541	 ,0.5315  V	,0.5568  V	
00:00:01.1279158	 ,-0.0798  V	,-0.0673  V	
00:00:01.1280636	 ,0.3487  V	,0.3670  V	
00:00:01.1282233	 ,-0.0844  V	,-0.1143  V	
00:00:01.1283941	 ,-0.1927  V	,-0.1970  V	
00:00:01.1285485	 ,-0.0835  V	,-0.1454  V	
00:00:01.1286885	 ,-0.6459  V	,-0.6703  V	
00:00:01.1288482	 ,-0.0761  V	,-0.1213  V	
00:00:01.1290202	 ,-0.6087  V	,-0.6288  V	
00:00:01.1291548	 ,-0.0710  V	,-0.0652  V	
00:00:01.1293187	 ,-0.1295  V	,-0.1344  V	
00:00:01.1294628	 ,-0.0682  V	,-0.0331  V	
00:00:01.1295707	 ,0.3807  V	,0.4012  V	
00:00:01.1297128	 ,-0.0725  V	,-0.0377  V	
00:00:01.1298712	 ,0.5187  V	,0.5449  V	
00:00:01.1300310	 ,-0.0798  V	,-0.0801  V	
00:00:01.1301919	 ,0.1744  V	,0.1848  V	
00:00:01.2007001	 ,-0.0853  V	,-0.1305  V	
00:00:01.2008541	 ,-0.3755  V	,-0.3905  V	
00:00:01.2009920	 ,-0.0813  V	,-0.1399  V	
00:00:01.2012006	 ,-0.6862  V	,-0.7076  V	
00:00:01.2013340	 ,-0.0725  V	,-0.0966  V	
00:00:01.2015126	 ,-0.5068  V	,-0.5241  V	
00:00:01.2016985	 ,-0.0676  V	,-0.0472  V	
00:00:01.2018472	 ,0.0456  V	,0.0517  V	
00:00:01.2019974	 ,-0.0691  V	,-0.0227  V	
00:00:01.2021456	 ,0.5083  V	,0.5306  V	
00:00:01.2022832	 ,-0.0749  V	,-0.0517  V	
00:00:01.2024420	 ,0.4610  V	,0.4860  V	
00:00:01.2026022	 ,-0.0819  V	,-0.1027  V	
00:00:01.2026937	 ,-0.0124  V	,-0.0078  V	
00:00:01.2028378	 ,-0.0841  V	,-0.1408  V	
00:00:01.2029729	 ,-0.5342  V	,-0.5519  V	
00:00:01.2031453	 ,-0.0789  V	,-0.1320  V	
00:00:01.2033141	 ,-0.6691  V	,-0.6935  V	
